Order,Position_x,Position_y,Position_z,Owner_ID,Distance_to_Camera,Connected_Vertices,Bottom_Left_x,Bottom_Left_y,Bottom_Left_z,Top_Left_x,Top_Left_y,Top_Left_z,Top_Right_x,Top_Right_y,Top_Right_z,Bottom_Right_x,Bottom_Right_y,Bottom_Right_z,Frustum_Apex_x,Frustum_Apex_y,Frustum_Apex_z,Is_Visible,Out_Of_Frame,BehindAMesh
306,0.7894806,0.2755518,0.4069678,-9518,4.195688,68 305 309 69 149 148,-2.373663,0.05295172,2.769399,-2.285386,0.3812312,2.702768,-2.736656,0.3812312,2.104889,-2.824934,0.05295175,2.17152,-2.782076,0.3128749,2.608418,1,0,0
307,0.6153564,0.1746533,0.3865088,-9518,4.061839,98 310 97 311 308 304,-2.373663,0.05295172,2.769399,-2.285386,0.3812312,2.702768,-2.736656,0.3812312,2.104889,-2.824934,0.05295175,2.17152,-2.782076,0.3128749,2.608418,1,0,0
308,0.6954334,0.1837427,0.4265039,-9518,4.107371,311 312 307 309 304 305,-2.373663,0.05295172,2.769399,-2.285386,0.3812312,2.702768,-2.736656,0.3812312,2.104889,-2.824934,0.05295175,2.17152,-2.782076,0.3128749,2.608418,1,0,0
309,0.7851788,0.191842,0.4515527,-9518,4.170375,312 150 308 305 306 149,-2.373663,0.05295172,2.769399,-2.285386,0.3812312,2.702768,-2.736656,0.3812312,2.104889,-2.824934,0.05295175,2.17152,-2.782076,0.3128749,2.608418,1,0,0
310,0.6035254,0.08967713,0.4069678,-9518,4.044564,99 145 98 146 307 311,-2.373663,0.05295172,2.769399,-2.285386,0.3812312,2.702768,-2.736656,0.3812312,2.104889,-2.824934,0.05295175,2.17152,-2.782076,0.3128749,2.608418,1,0,0
311,0.6873645,0.09398254,0.4515527,-9518,4.091088,310 146 307 147 312 308,-2.373663,0.05295172,2.769399,-2.285386,0.3812312,2.702768,-2.736656,0.3812312,2.104889,-2.824934,0.05295175,2.17152,-2.782076,0.3128749,2.608418,1,0,0
312,0.7809125,0.09823791,0.479956,-9518,4.155876,311 147 19 150 308 309,-2.373663,0.05295172,2.769399,-2.285386,0.3812312,2.702768,-2.736656,0.3812312,2.104889,-2.824934,0.05295175,2.17152,-2.782076,0.3128749,2.608418,1,0,0
313,1.129236,0.2485034,0.354751,-9518,4.51459,65 316 314 86 64 85,-2.373663,0.05295172,2.769399,-2.285386,0.3812312,2.702768,-2.736656,0.3812312,2.104889,-2.824934,0.05295175,2.17152,-2.782076,0.3128749,2.608418,1,0,0
314,1.144644,0.1746533,0.3865088,-9518,4.51388,317 315 316 87 86 313,-2.373663,0.05295172,2.769399,-2.285386,0.3812312,2.702768,-2.736656,0.3812312,2.104889,-2.824934,0.05295175,2.17152,-2.782076,0.3128749,2.608418,1,0,0
315,1.156475,0.08967713,0.4069678,-9518,4.517564,151 30 87 318 317 314,-2.373663,0.05295172,2.769399,-2.285386,0.3812312,2.702768,-2.736656,0.3812312,2.104889,-2.824934,0.05295175,2.17152,-2.782076,0.3128749,2.608418,1,0,0
316,1.055457,0.2637475,0.3865088,-9518,4.434631,66 319 317 65 314 313,-2.373663,0.05295172,2.769399,-2.285386,0.3812312,2.702768,-2.736656,0.3812312,2.104889,-2.824934,0.05295175,2.17152,-2.782076,0.3128749,2.608418,1,0,0
317,1.064567,0.1837427,0.4265039,-9518,4.424261,320 318 319 315 316 314,-2.373663,0.05295172,2.769399,-2.285386,0.3812312,2.702768,-2.736656,0.3812312,2.104889,-2.824934,0.05295175,2.17152,-2.782076,0.3128749,2.608418,1,0,0
318,1.072636,0.09398254,0.4515527,-9518,4.422532,152 151 315 321 320 317,-2.373663,0.05295172,2.769399,-2.285386,0.3812312,2.702768,-2.736656,0.3812312,2.104889,-2.824934,0.05295175,2.17152,-2.782076,0.3128749,2.608418,1,0,0
319,0.9705194,0.2755518,0.4069678,-9518,4.350833,27 148 320 66 317 316,-2.373663,0.05295172,2.769399,-2.285386,0.3812312,2.702768,-2.736656,0.3812312,2.104889,-2.824934,0.05295175,2.17152,-2.782076,0.3128749,2.608418,1,0,0
320,0.9748212,0.191842,0.4515527,-9518,4.333704,149 321 148 318 319 317,-2.373663,0.05295172,2.769399,-2.285386,0.3812312,2.702768,-2.736656,0.3812312,2.104889,-2.824934,0.05295175,2.17152,-2.782076,0.3128749,2.608418,1,0,0
321,0.9790875,0.09823791,0.479956,-9518,4.326982,153 152 150 318 149 320,-2.373663,0.05295172,2.769399,-2.285386,0.3812312,2.702768,-2.736656,0.3812312,2.104889,-2.824934,0.05295175,2.17152,-2.782076,0.3128749,2.608418,1,0,0
322,0.5264136,-0.2485034,0.2485034,-9518,4.102492,43 323 11 94 326 325,-2.373663,0.05295172,2.769399,-2.285386,0.3812312,2.702768,-2.736656,0.3812312,2.104889,-2.824934,0.05295175,2.17152,-2.782076,0.3128749,2.608418,1,0,0
323,0.4947632,-0.2637085,0.1748791,-9518,4.122164,44 324 43 327 322 326,-2.373663,0.05295172,2.769399,-2.285386,0.3812312,2.702768,-2.736656,0.3812312,2.104889,-2.824934,0.05295175,2.17152,-2.782076,0.3128749,2.608418,1,0,0
324,0.4744189,-0.2754956,0.0902124,-9518,4.158401,45 154 44 155 323 327,-2.373663,0.05295172,2.769399,-2.285386,0.3812312,2.702768,-2.736656,0.3812312,2.104889,-2.824934,0.05295175,2.17152,-2.782076,0.3128749,2.608418,1,0,0
325,0.4947632,-0.1748779,0.2637085,-9518,4.058724,94 322 326 95 329 328,-2.373663,0.05295172,2.769399,-2.285386,0.3812312,2.702768,-2.736656,0.3812312,2.104889,-2.824934,0.05295175,2.17152,-2.782076,0.3128749,2.608418,1,0,0
326,0.4547217,-0.1839429,0.1839429,-9518,4.074527,323 327 322 330 325 329,-2.373663,0.05295172,2.769399,-2.285386,0.3812312,2.702768,-2.736656,0.3812312,2.104889,-2.824934,0.05295175,2.17152,-2.782076,0.3128749,2.608418,1,0,0
327,0.4297363,-0.1919995,0.09450744,-9518,4.109791,324 155 323 156 326 330,-2.373663,0.05295172,2.769399,-2.285386,0.3812312,2.702768,-2.736656,0.3812312,2.104889,-2.824934,0.05295175,2.17152,-2.782076,0.3128749,2.608418,1,0,0
328,0.4744189,-0.0902124,0.2754956,-9518,4.026135,95 325 329 96 164 163,-2.373663,0.05295172,2.769399,-2.285386,0.3812312,2.702768,-2.736656,0.3812312,2.104889,-2.824934,0.05295175,2.17152,-2.782076,0.3128749,2.608418,1,0,0
329,0.4297363,-0.09450744,0.1919995,-9518,4.039898,326 330 325 165 328 164,-2.373663,0.05295172,2.769399,-2.285386,0.3812312,2.702768,-2.736656,0.3812312,2.104889,-2.824934,0.05295175,2.17152,-2.782076,0.3128749,2.608418,1,0,0
330,0.4014307,-0.09875244,0.09875244,-9518,4.074625,327 156 326 20 329 165,-2.373663,0.05295172,2.769399,-2.285386,0.3812312,2.702768,-2.736656,0.3812312,2.104889,-2.824934,0.05295175,2.17152,-2.782076,0.3128749,2.608418,1,0,0
331,0.5264136,-0.2485034,-0.2485034,-9518,4.407181,40 100 41 101 334 332,-2.373663,0.05295172,2.769399,-2.285386,0.3812312,2.702768,-2.736656,0.3812312,2.104889,-2.824934,0.05295175,2.17152,-2.782076,0.3128749,2.608418,1,0,0
332,0.4947632,-0.1748779,-0.2637085,-9518,4.384597,331 101 334 102 333 335,-2.373663,0.05295172,2.769399,-2.285386,0.3812312,2.702768,-2.736656,0.3812312,2.104889,-2.824934,0.05295175,2.17152,-2.782076,0.3128749,2.608418,1,0,0
333,0.4744189,-0.0902124,-0.2754956,-9518,4.368546,332 102 33 335 157 336,-2.373663,0.05295172,2.769399,-2.285386,0.3812312,2.702768,-2.736656,0.3812312,2.104889,-2.824934,0.05295175,2.17152,-2.782076,0.3128749,2.608418,1,0,0
334,0.4947632,-0.2637085,-0.1748779,-9518,4.337841,41 331 42 332 337 335,-2.373663,0.05295172,2.769399,-2.285386,0.3812312,2.702768,-2.736656,0.3812312,2.104889,-2.824934,0.05295175,2.17152,-2.782076,0.3128749,2.608418,1,0,0
335,0.4547217,-0.1839429,-0.1839429,-9518,4.303599,334 332 337 333 338 336,-2.373663,0.05295172,2.769399,-2.285386,0.3812312,2.702768,-2.736656,0.3812312,2.104889,-2.824934,0.05295175,2.17152,-2.782076,0.3128749,2.608418,1,0,0
336,0.4297363,-0.09450744,-0.1919995,-9518,4.280658,335 333 338 157 339 158,-2.373663,0.05295172,2.769399,-2.285386,0.3812312,2.702768,-2.736656,0.3812312,2.104889,-2.824934,0.05295175,2.17152,-2.782076,0.3128749,2.608418,1,0,0
337,0.4744189,-0.2754956,-0.0902124,-9518,4.270075,42 334 23 154 335 338,-2.373663,0.05295172,2.769399,-2.285386,0.3812312,2.702768,-2.736656,0.3812312,2.104889,-2.824934,0.05295175,2.17152,-2.782076,0.3128749,2.608418,1,0,0
338,0.4297363,-0.1919995,-0.09450744,-9518,4.228054,154 337 335 155 336 339,-2.373663,0.05295172,2.769399,-2.285386,0.3812312,2.702768,-2.736656,0.3812312,2.104889,-2.824934,0.05295175,2.17152,-2.782076,0.3128749,2.608418,1,0,0
339,0.4014307,-0.09875244,-0.09875244,-9518,4.199157,155 338 336 156 158 159,-2.373663,0.05295172,2.769399,-2.285386,0.3812312,2.702768,-2.736656,0.3812312,2.104889,-2.824934,0.05295175,2.17152,-2.782076,0.3128749,2.608418,1,0,0
340,0.525249,0.2485034,-0.2492358,-9518,4.371353,103 343 14 73 344 341,-2.373663,0.05295172,2.769399,-2.285386,0.3812312,2.702768,-2.736656,0.3812312,2.104889,-2.824934,0.05295175,2.17152,-2.782076,0.3128749,2.608418,1,0,0
341,0.4934912,0.2637475,-0.1754565,-9518,4.299036,73 340 344 345 74 342,-2.373663,0.05295172,2.769399,-2.285386,0.3812312,2.702768,-2.736656,0.3812312,2.104889,-2.824934,0.05295175,2.17152,-2.782076,0.3128749,2.608418,1,0,0
342,0.4730322,0.2755518,-0.09051941,-9518,4.228639,345 161 341 74 160 75,-2.373663,0.05295172,2.769399,-2.285386,0.3812312,2.702768,-2.736656,0.3812312,2.104889,-2.824934,0.05295175,2.17152,-2.782076,0.3128749,2.608418,1,0,0
343,0.4934912,0.1746533,-0.2646435,-9518,4.359235,104 346 103 347 340 344,-2.373663,0.05295172,2.769399,-2.285386,0.3812312,2.702768,-2.736656,0.3812312,2.104889,-2.824934,0.05295175,2.17152,-2.782076,0.3128749,2.608418,1,0,0
344,0.4534961,0.1837427,-0.1845666,-9518,4.276256,343 347 348 340 345 341,-2.373663,0.05295172,2.769399,-2.285386,0.3812312,2.702768,-2.736656,0.3812312,2.104889,-2.824934,0.05295175,2.17152,-2.782076,0.3128749,2.608418,1,0,0
345,0.4284473,0.191842,-0.09482116,-9518,4.198763,348 162 344 161 341 342,-2.373663,0.05295172,2.769399,-2.285386,0.3812312,2.702768,-2.736656,0.3812312,2.104889,-2.824934,0.05295175,2.17152,-2.782076,0.3128749,2.608418,1,0,0
346,0.4730322,0.08967713,-0.2764746,-9518,4.355244,105 157 104 158 343 347,-2.373663,0.05295172,2.769399,-2.285386,0.3812312,2.702768,-2.736656,0.3812312,2.104889,-2.824934,0.05295175,2.17152,-2.782076,0.3128749,2.608418,1,0,0
347,0.4284473,0.09398254,-0.1926355,-9518,4.266295,346 158 159 343 348 344,-2.373663,0.05295172,2.769399,-2.285386,0.3812312,2.702768,-2.736656,0.3812312,2.104889,-2.824934,0.05295175,2.17152,-2.782076,0.3128749,2.608418,1,0,0
348,0.400044,0.09823791,-0.09908752,-9518,4.183604,159 20 347 162 344 345,-2.373663,0.05295172,2.769399,-2.285386,0.3812312,2.702768,-2.736656,0.3812312,2.104889,-2.824934,0.05295175,2.17152,-2.782076,0.3128749,2.608418,1,0,0
349,0.525249,0.2485034,0.2492358,-9518,4.063039,350 98 352 71 97 70,-2.373663,0.05295172,2.769399,-2.285386,0.3812312,2.702768,-2.736656,0.3812312,2.104889,-2.824934,0.05295175,2.17152,-2.782076,0.3128749,2.608418,1,0,0
350,0.4934912,0.1746533,0.2646435,-9518,4.030102,351 99 353 98 352 349,-2.373663,0.05295172,2.769399,-2.285386,0.3812312,2.702768,-2.736656,0.3812312,2.104889,-2.824934,0.05295175,2.17152,-2.782076,0.3128749,2.608418,1,0,0
351,0.4730322,0.08967713,0.2764746,-9518,4.010425,163 32 354 99 353 350,-2.373663,0.05295172,2.769399,-2.285386,0.3812312,2.702768,-2.736656,0.3812312,2.104889,-2.824934,0.05295175,2.17152,-2.782076,0.3128749,2.608418,1,0,0
352,0.4934912,0.2637475,0.1754565,-9518,4.080571,72 355 353 350 71 349,-2.373663,0.05295172,2.769399,-2.285386,0.3812312,2.702768,-2.736656,0.3812312,2.104889,-2.824934,0.05295175,2.17152,-2.782076,0.3128749,2.608418,1,0,0
353,0.4534961,0.1837427,0.1845666,-9518,4.044831,356 354 351 355 350 352,-2.373663,0.05295172,2.769399,-2.285386,0.3812312,2.702768,-2.736656,0.3812312,2.104889,-2.824934,0.05295175,2.17152,-2.782076,0.3128749,2.608418,1,0,0
354,0.4284473,0.09398254,0.1926355,-9518,4.023851,357 164 163 356 351 353,-2.373663,0.05295172,2.769399,-2.285386,0.3812312,2.702768,-2.736656,0.3812312,2.104889,-2.824934,0.05295175,2.17152,-2.782076,0.3128749,2.608418,1,0,0
355,0.4730322,0.2755518,0.09051941,-9518,4.115451,160 356 28 72 353 352,-2.373663,0.05295172,2.769399,-2.285386,0.3812312,2.702768,-2.736656,0.3812312,2.104889,-2.824934,0.05295175,2.17152,-2.782076,0.3128749,2.608418,1,0,0
356,0.4284473,0.191842,0.09482116,-9518,4.079249,161 357 160 354 355 353,-2.373663,0.05295172,2.769399,-2.285386,0.3812312,2.702768,-2.736656,0.3812312,2.104889,-2.824934,0.05295175,2.17152,-2.782076,0.3128749,2.608418,1,0,0
357,0.400044,0.09823791,0.09908752,-9518,4.058164,162 165 161 164 356 354,-2.373663,0.05295172,2.769399,-2.285386,0.3812312,2.702768,-2.736656,0.3812312,2.104889,-2.824934,0.05295175,2.17152,-2.782076,0.3128749,2.608418,1,0,0
358,0.6314965,-0.2485034,-0.3535864,-9518,4.554239,37 359 10 100 362 361,-2.373663,0.05295172,2.769399,-2.285386,0.3812312,2.702768,-2.736656,0.3812312,2.104889,-2.824934,0.05295175,2.17152,-2.782076,0.3128749,2.608418,1,0,0
359,0.7051209,-0.2637085,-0.3852368,-9518,4.63195,38 360 37 363 358 362,-2.373663,0.05295172,2.769399,-2.285386,0.3812312,2.702768,-2.736656,0.3812312,2.104889,-2.824934,0.05295175,2.17152,-2.782076,0.3128749,2.608418,1,0,0
360,0.7897876,-0.2754956,-0.4055811,-9518,4.710475,39 166 38 167 359 363,-2.373663,0.05295172,2.769399,-2.285386,0.3812312,2.702768,-2.736656,0.3812312,2.104889,-2.824934,0.05295175,2.17152,-2.782076,0.3128749,2.608418,1,0,0
361,0.6162915,-0.1748779,-0.3852368,-9518,4.555082,100 358 362 101 364 365,-2.373663,0.05295172,2.769399,-2.285386,0.3812312,2.702768,-2.736656,0.3812312,2.104889,-2.824934,0.05295175,2.17152,-2.782076,0.3128749,2.608418,1,0,0
362,0.6960571,-0.1839429,-0.4252783,-9518,4.641934,359 363 358 361 366 365,-2.373663,0.05295172,2.769399,-2.285386,0.3812312,2.702768,-2.736656,0.3812312,2.104889,-2.824934,0.05295175,2.17152,-2.782076,0.3128749,2.608418,1,0,0
363,0.7854925,-0.1919995,-0.4502636,-9518,4.726307,360 167 359 168 362 366,-2.373663,0.05295172,2.769399,-2.285386,0.3812312,2.702768,-2.736656,0.3812312,2.104889,-2.824934,0.05295175,2.17152,-2.782076,0.3128749,2.608418,1,0,0
364,0.6045044,-0.0902124,-0.4055811,-9518,4.551439,101 361 102 365 175 176,-2.373663,0.05295172,2.769399,-2.285386,0.3812312,2.702768,-2.736656,0.3812312,2.104889,-2.824934,0.05295175,2.17152,-2.782076,0.3128749,2.608418,1,0,0
365,0.6880005,-0.09450744,-0.4502636,-9518,4.643589,361 362 366 364 177 176,-2.373663,0.05295172,2.769399,-2.285386,0.3812312,2.702768,-2.736656,0.3812312,2.104889,-2.824934,0.05295175,2.17152,-2.782076,0.3128749,2.608418,1,0,0
366,0.7812476,-0.09875244,-0.4785693,-9518,4.732462,363 168 362 21 365 177,-2.373663,0.05295172,2.769399,-2.285386,0.3812312,2.702768,-2.736656,0.3812312,2.104889,-2.824934,0.05295175,2.17152,-2.782076,0.3128749,2.608418,1,0,0
367,1.128503,-0.2485034,-0.3535864,-9518,4.937737,34 91 35 92 370 368,-2.373663,0.05295172,2.769399,-2.285386,0.3812312,2.702768,-2.736656,0.3812312,2.104889,-2.824934,0.05295175,2.17152,-2.782076,0.3128749,2.608418,0,0,1
368,1.143708,-0.1748791,-0.3852368,-9518,4.961014,367 92 370 93 369 371,-2.373663,0.05295172,2.769399,-2.285386,0.3812312,2.702768,-2.736656,0.3812312,2.104889,-2.824934,0.05295175,2.17152,-2.782076,0.3128749,2.608418,0,0,1
369,1.155496,-0.0902124,-0.4055811,-9518,4.975052,368 93 31 371 169 372,-2.373663,0.05295172,2.769399,-2.285386,0.3812312,2.702768,-2.736656,0.3812312,2.104889,-2.824934,0.05295175,2.17152,-2.782076,0.3128749,2.608418,0,0,1
370,1.054878,-0.2637085,-0.3852368,-9518,4.900677,35 367 36 368 373 371,-2.373663,0.05295172,2.769399,-2.285386,0.3812312,2.702768,-2.736656,0.3812312,2.104889,-2.824934,0.05295175,2.17152,-2.782076,0.3128749,2.608418,0,0,1
371,1.063943,-0.1839429,-0.4252783,-9518,4.923617,370 368 373 369 372 374,-2.373663,0.05295172,2.769399,-2.285386,0.3812312,2.702768,-2.736656,0.3812312,2.104889,-2.824934,0.05295175,2.17152,-2.782076,0.3128749,2.608418,0,0,1
372,1.072,-0.09450744,-0.4502636,-9518,4.937144,371 369 169 374 170 375,-2.373663,0.05295172,2.769399,-2.285386,0.3812312,2.702768,-2.736656,0.3812312,2.104889,-2.824934,0.05295175,2.17152,-2.782076,0.3128749,2.608418,0,0,1
373,0.9702124,-0.2754956,-0.4055811,-9518,4.848715,36 370 22 371 166 374,-2.373663,0.05295172,2.769399,-2.285386,0.3812312,2.702768,-2.736656,0.3812312,2.104889,-2.824934,0.05295175,2.17152,-2.782076,0.3128749,2.608418,1,0,0
374,0.9745075,-0.1919995,-0.4502636,-9518,4.87056,373 371 166 372 167 375,-2.373663,0.05295172,2.769399,-2.285386,0.3812312,2.702768,-2.736656,0.3812312,2.104889,-2.824934,0.05295175,2.17152,-2.782076,0.3128749,2.608418,0,0,1
375,0.9787524,-0.09875244,-0.4785693,-9518,4.882905,374 372 167 170 168 171,-2.373663,0.05295172,2.769399,-2.285386,0.3812312,2.702768,-2.736656,0.3812312,2.104889,-2.824934,0.05295175,2.17152,-2.782076,0.3128749,2.608418,0,0,1
376,1.129236,0.2485034,-0.354751,-9518,4.90743,379 380 88 12 79 377,-2.373663,0.05295172,2.769399,-2.285386,0.3812312,2.702768,-2.736656,0.3812312,2.104889,-2.824934,0.05295175,2.17152,-2.782076,0.3128749,2.608418,0,0,1
377,1.055457,0.2637475,-0.3865088,-9518,4.868126,376 380 79 381 80 378,-2.373663,0.05295172,2.769399,-2.285386,0.3812312,2.702768,-2.736656,0.3812312,2.104889,-2.824934,0.05295175,2.17152,-2.782076,0.3128749,2.608418,0,0,1
378,0.9705188,0.2755518,-0.4069678,-9518,4.814137,80 377 381 81 173 172,-2.373663,0.05295172,2.769399,-2.285386,0.3812312,2.702768,-2.736656,0.3812312,2.104889,-2.824934,0.05295175,2.17152,-2.782076,0.3128749,2.608418,1,0,0
379,1.144644,0.1746533,-0.3865088,-9518,4.940427,89 382 88 383 380 376,-2.373663,0.05295172,2.769399,-2.285386,0.3812312,2.702768,-2.736656,0.3812312,2.104889,-2.824934,0.05295175,2.17152,-2.782076,0.3128749,2.608418,0,0,1
380,1.064567,0.1837427,-0.4265039,-9518,4.901437,383 384 379 381 376 377,-2.373663,0.05295172,2.769399,-2.285386,0.3812312,2.702768,-2.736656,0.3812312,2.104889,-2.824934,0.05295175,2.17152,-2.782076,0.3128749,2.608418,0,0,1
381,0.9748212,0.191842,-0.4515527,-9518,4.84689,384 174 380 377 378 173,-2.373663,0.05295172,2.769399,-2.285386,0.3812312,2.702768,-2.736656,0.3812312,2.104889,-2.824934,0.05295175,2.17152,-2.782076,0.3128749,2.608418,1,0,0
382,1.156475,0.08967713,-0.4069678,-9518,4.965335,90 169 89 170 379 383,-2.373663,0.05295172,2.769399,-2.285386,0.3812312,2.702768,-2.736656,0.3812312,2.104889,-2.824934,0.05295175,2.17152,-2.782076,0.3128749,2.608418,0,0,1
383,1.072636,0.09398254,-0.4515527,-9518,4.926473,382 170 379 171 384 380,-2.373663,0.05295172,2.769399,-2.285386,0.3812312,2.702768,-2.736656,0.3812312,2.104889,-2.824934,0.05295175,2.17152,-2.782076,0.3128749,2.608418,0,0,1
384,0.9790875,0.09823791,-0.479956,-9518,4.871394,383 171 21 174 380 381,-2.373663,0.05295172,2.769399,-2.285386,0.3812312,2.702768,-2.736656,0.3812312,2.104889,-2.824934,0.05295175,2.17152,-2.782076,0.3128749,2.608418,0,0,1
385,0.6307641,0.2485034,-0.354751,-9518,4.520176,77 388 386 104 76 103,-2.373663,0.05295172,2.769399,-2.285386,0.3812312,2.702768,-2.736656,0.3812312,2.104889,-2.824934,0.05295175,2.17152,-2.782076,0.3128749,2.608418,1,0,0
386,0.6153564,0.1746533,-0.3865088,-9518,4.531141,389 387 388 105 104 385,-2.373663,0.05295172,2.769399,-2.285386,0.3812312,2.702768,-2.736656,0.3812312,2.104889,-2.824934,0.05295175,2.17152,-2.782076,0.3128749,2.608418,1,0,0
387,0.6035254,0.08967713,-0.4069678,-9518,4.539236,175 33 105 390 389 386,-2.373663,0.05295172,2.769399,-2.285386,0.3812312,2.702768,-2.736656,0.3812312,2.104889,-2.824934,0.05295175,2.17152,-2.782076,0.3128749,2.608418,1,0,0
388,0.7045435,0.2637475,-0.3865088,-9518,4.596577,78 391 389 77 386 385,-2.373663,0.05295172,2.769399,-2.285386,0.3812312,2.702768,-2.736656,0.3812312,2.104889,-2.824934,0.05295175,2.17152,-2.782076,0.3128749,2.608418,1,0,0
389,0.6954334,0.1837427,-0.4265039,-9518,4.617413,392 390 391 387 388 386,-2.373663,0.05295172,2.769399,-2.285386,0.3812312,2.702768,-2.736656,0.3812312,2.104889,-2.824934,0.05295175,2.17152,-2.782076,0.3128749,2.608418,1,0,0
390,0.6873645,0.09398254,-0.4515527,-9518,4.631237,176 175 387 393 392 389,-2.373663,0.05295172,2.769399,-2.285386,0.3812312,2.702768,-2.736656,0.3812312,2.104889,-2.824934,0.05295175,2.17152,-2.782076,0.3128749,2.608418,1,0,0
391,0.7894812,0.2755518,-0.4069678,-9518,4.674395,29 172 392 78 389 388,-2.373663,0.05295172,2.769399,-2.285386,0.3812312,2.702768,-2.736656,0.3812312,2.104889,-2.824934,0.05295175,2.17152,-2.782076,0.3128749,2.608418,1,0,0
392,0.7851788,0.191842,-0.4515527,-9518,4.701423,173 393 172 390 391 389,-2.373663,0.05295172,2.769399,-2.285386,0.3812312,2.702768,-2.736656,0.3812312,2.104889,-2.824934,0.05295175,2.17152,-2.782076,0.3128749,2.608418,1,0,0
393,0.7809125,0.09823791,-0.479956,-9518,4.720065,177 176 174 390 173 392,-2.373663,0.05295172,2.769399,-2.285386,0.3812312,2.702768,-2.736656,0.3812312,2.104889,-2.824934,0.05295175,2.17152,-2.782076,0.3128749,2.608418,1,0,0
394,-1.585529,-1.53,-0.1545086,-7888,3.53011,414 415 395 413 434,-2.373663,0.05295172,2.769399,-2.285386,0.3812312,2.702768,-2.736656,0.3812312,2.104889,-2.824934,0.05295175,2.17152,-2.782076,0.3128749,2.608418,1,0,0
395,-1.514509,-1.53,-0.2938928,-7888,3.664194,394 415 416 396 434,-2.373663,0.05295172,2.769399,-2.285386,0.3812312,2.702768,-2.736656,0.3812312,2.104889,-2.824934,0.05295175,2.17152,-2.782076,0.3128749,2.608418,1,0,0
396,-1.403893,-1.53,-0.4045087,-7888,3.791214,395 416 417 397 434,-2.373663,0.05295172,2.769399,-2.285386,0.3812312,2.702768,-2.736656,0.3812312,2.104889,-2.824934,0.05295175,2.17152,-2.782076,0.3128749,2.608418,1,0,0
397,-1.264509,-1.53,-0.4755285,-7888,3.89999,396 417 418 398 434,-2.373663,0.05295172,2.769399,-2.285386,0.3812312,2.702768,-2.736656,0.3812312,2.104889,-2.824934,0.05295175,2.17152,-2.782076,0.3128749,2.608418,1,0,0
398,-1.11,-1.53,-0.5000002,-7888,3.981744,397 418 419 399 434,-2.373663,0.05295172,2.769399,-2.285386,0.3812312,2.702768,-2.736656,0.3812312,2.104889,-2.824934,0.05295175,2.17152,-2.782076,0.3128749,2.608418,0,0,1
399,-0.9554914,-1.53,-0.4755285,-7888,4.030301,398 419 420 400 434,-2.373663,0.05295172,2.769399,-2.285386,0.3812312,2.702768,-2.736656,0.3812312,2.104889,-2.824934,0.05295175,2.17152,-2.782076,0.3128749,2.608418,0,0,1
400,-0.8161073,-1.53,-0.4045087,-7888,4.042146,399 420 421 401 434,-2.373663,0.05295172,2.769399,-2.285386,0.3812312,2.702768,-2.736656,0.3812312,2.104889,-2.824934,0.05295175,2.17152,-2.782076,0.3128749,2.608418,0,0,1
401,-0.7054914,-1.53,-0.2938927,-7888,4.016441,400 421 422 402 434,-2.373663,0.05295172,2.769399,-2.285386,0.3812312,2.702768,-2.736656,0.3812312,2.104889,-2.824934,0.05295175,2.17152,-2.782076,0.3128749,2.608418,0,0,1
402,-0.6344717,-1.53,-0.1545085,-7888,3.955016,401 422 423 403 434,-2.373663,0.05295172,2.769399,-2.285386,0.3812312,2.702768,-2.736656,0.3812312,2.104889,-2.824934,0.05295175,2.17152,-2.782076,0.3128749,2.608418,1,0,0
403,-0.6099999,-1.53,0,-7888,3.862376,402 423 424 404 434,-2.373663,0.05295172,2.769399,-2.285386,0.3812312,2.702768,-2.736656,0.3812312,2.104889,-2.824934,0.05295175,2.17152,-2.782076,0.3128749,2.608418,1,0,0
404,-0.6344717,-1.53,0.1545085,-7888,3.745672,403 424 425 405 434,-2.373663,0.05295172,2.769399,-2.285386,0.3812312,2.702768,-2.736656,0.3812312,2.104889,-2.824934,0.05295175,2.17152,-2.782076,0.3128749,2.608418,1,0,0
405,-0.7054914,-1.53,0.2938927,-7888,3.614612,404 425 426 406 434,-2.373663,0.05295172,2.769399,-2.285386,0.3812312,2.702768,-2.736656,0.3812312,2.104889,-2.824934,0.05295175,2.17152,-2.782076,0.3128749,2.608418,1,0,0
406,-0.8161073,-1.53,0.4045086,-7888,3.481154,405 426 427 407 434,-2.373663,0.05295172,2.769399,-2.285386,0.3812312,2.702768,-2.736656,0.3812312,2.104889,-2.824934,0.05295175,2.17152,-2.782076,0.3128749,2.608418,1,0,0
407,-0.9554915,-1.53,0.4755283,-7888,3.358841,406 427 428 408 434,-2.373663,0.05295172,2.769399,-2.285386,0.3812312,2.702768,-2.736656,0.3812312,2.104889,-2.824934,0.05295175,2.17152,-2.782076,0.3128749,2.608418,1,0,0
408,-1.11,-1.53,0.5000001,-7888,3.261511,407 428 429 409 434,-2.373663,0.05295172,2.769399,-2.285386,0.3812312,2.702768,-2.736656,0.3812312,2.104889,-2.824934,0.05295175,2.17152,-2.782076,0.3128749,2.608418,1,0,0
409,-1.264508,-1.53,0.4755283,-7888,3.201315,408 429 430 410 434,-2.373663,0.05295172,2.769399,-2.285386,0.3812312,2.702768,-2.736656,0.3812312,2.104889,-2.824934,0.05295175,2.17152,-2.782076,0.3128749,2.608418,1,0,0
